organism,scientific_name,lat,lon,year,locality,county,elev_m,gbifID,basisOfRecord,source_name,source_url
Black-tailed prairie dog,Cynomys ludovicianus,39.658739,-104.730667,2026,,,,6178438112,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6178438112
Black-tailed prairie dog,Cynomys ludovicianus,39.858231,-104.992638,2026,,,,6178446451,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6178446451
Black-tailed prairie dog,Cynomys ludovicianus,39.549624,-105.119358,2026,,,,6178751614,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6178751614
Black-tailed prairie dog,Cynomys ludovicianus,39.848637,-104.821337,2026,,,,6178946242,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6178946242
Black-tailed prairie dog,Cynomys ludovicianus,39.715683,-104.800658,2026,,,,6179042111,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6179042111
Black-tailed prairie dog,Cynomys ludovicianus,40.047489,-105.20713,2026,,,,6179102687,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6179102687
Black-tailed prairie dog,Cynomys ludovicianus,39.848055,-104.865538,2026,,,,6179143629,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6179143629
Black-tailed prairie dog,Cynomys ludovicianus,39.713383,-104.801047,2026,,,,6179233607,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6179233607
Black-tailed prairie dog,Cynomys ludovicianus,39.846325,-104.865555,2026,,,,6179300964,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6179300964
Black-tailed prairie dog,Cynomys ludovicianus,40.562063,-105.144439,2026,,,,6184756593,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6184756593
Black-tailed prairie dog,Cynomys ludovicianus,39.759823,-104.862901,2026,,,,6184790298,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6184790298
Black-tailed prairie dog,Cynomys ludovicianus,39.886289,-105.066306,2026,,,,6184811378,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6184811378
Black-tailed prairie dog,Cynomys ludovicianus,39.603663,-105.081603,2026,,,,6184892472,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6184892472
Black-tailed prairie dog,Cynomys ludovicianus,39.582753,-104.713112,2026,,,,6184920363,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6184920363
Black-tailed prairie dog,Cynomys ludovicianus,39.811642,-104.824783,2026,,,,6184975028,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6184975028
Black-tailed prairie dog,Cynomys ludovicianus,39.886101,-105.066752,2026,,,,6185258167,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185258167
Black-tailed prairie dog,Cynomys ludovicianus,39.760634,-104.861303,2026,,,,6185300098,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185300098
Black-tailed prairie dog,Cynomys ludovicianus,39.7985,-104.893837,2026,,,,6185307123,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185307123
Black-tailed prairie dog,Cynomys ludovicianus,39.814125,-104.876183,2026,,,,6185312721,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185312721
Black-tailed prairie dog,Cynomys ludovicianus,40.146641,-105.039804,2026,,,,6185444783,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185444783
Black-tailed prairie dog,Cynomys ludovicianus,39.972098,-105.118695,2026,,,,6185481689,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185481689
Black-tailed prairie dog,Cynomys ludovicianus,40.020681,-105.243942,2026,,,,6185578515,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185578515
Black-tailed prairie dog,Cynomys ludovicianus,40.541333,-105.134657,2026,,,,6185586456,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185586456
Black-tailed prairie dog,Cynomys ludovicianus,40.479962,-105.119659,2026,,,,6185615201,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185615201
Black-tailed prairie dog,Cynomys ludovicianus,40.569258,-105.145539,2026,,,,6185736940,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185736940
Black-tailed prairie dog,Cynomys ludovicianus,39.738262,-104.826484,2026,,,,6185760688,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185760688
Black-tailed prairie dog,Cynomys ludovicianus,38.576512,-104.46058,2026,,,,6185810808,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185810808
Black-tailed prairie dog,Cynomys ludovicianus,40.480045,-105.117308,2026,,,,6185838157,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185838157
Black-tailed prairie dog,Cynomys ludovicianus,40.199902,-105.156108,2026,,,,6185851523,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185851523
Black-tailed prairie dog,Cynomys ludovicianus,39.764245,-104.854752,2026,,,,6185872397,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185872397
Black-tailed prairie dog,Cynomys ludovicianus,39.961791,-104.760419,2026,,,,6185878179,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185878179
Black-tailed prairie dog,Cynomys ludovicianus,40.078489,-105.272914,2026,,,,6185913876,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185913876
Black-tailed prairie dog,Cynomys ludovicianus,39.961718,-104.760285,2026,,,,6185970176,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185970176
Black-tailed prairie dog,Cynomys ludovicianus,40.078706,-105.274617,2026,,,,6185976209,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6185976209
Black-tailed prairie dog,Cynomys ludovicianus,40.562038,-105.144317,2026,,,,6186090636,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6186090636
Black-tailed prairie dog,Cynomys ludovicianus,39.90191,-104.854729,2026,,,,6187892939,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6187892939
Black-tailed prairie dog,Cynomys ludovicianus,39.847472,-104.82035,2026,,,,6187955231,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6187955231
Black-tailed prairie dog,Cynomys ludovicianus,39.851538,-104.82298,2026,,,,6188128045,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188128045
Black-tailed prairie dog,Cynomys ludovicianus,39.838228,-104.814947,2026,,,,6188128063,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188128063
Black-tailed prairie dog,Cynomys ludovicianus,39.664725,-104.7452,2026,,,,6188155441,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188155441
Black-tailed prairie dog,Cynomys ludovicianus,40.460496,-105.132743,2026,,,,6188169344,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188169344
Black-tailed prairie dog,Cynomys ludovicianus,39.655128,-104.829117,2026,,,,6188228941,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188228941
Black-tailed prairie dog,Cynomys ludovicianus,40.459463,-105.133138,2026,,,,6188329715,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188329715
Black-tailed prairie dog,Cynomys ludovicianus,39.809104,-104.819145,2026,,,,6188460315,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188460315
Black-tailed prairie dog,Cynomys ludovicianus,39.846058,-104.816597,2026,,,,6188466286,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188466286
Black-tailed prairie dog,Cynomys ludovicianus,39.856228,-104.863197,2026,,,,6188469933,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188469933
Black-tailed prairie dog,Cynomys ludovicianus,40.477975,-104.888616,2026,,,,6195282681,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195282681
Black-tailed prairie dog,Cynomys ludovicianus,39.889167,-105.066375,2026,,,,6195404382,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195404382
Black-tailed prairie dog,Cynomys ludovicianus,39.663442,-105.1018,2026,,,,6234660893,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6234660893
Black-tailed prairie dog,Cynomys ludovicianus,40.480138,-105.121314,2026,,,,6234944990,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6234944990
Black-tailed prairie dog,Cynomys ludovicianus,39.665778,-105.085328,2026,,,,6235454761,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235454761
Black-tailed prairie dog,Cynomys ludovicianus,38.72201,-104.819651,2026,,,,6273831592,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6273831592
Black-tailed prairie dog,Cynomys ludovicianus,39.886226,-105.06716,2026,,,,6320061819,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320061819
Black-tailed prairie dog,Cynomys ludovicianus,39.567087,-105.056549,2026,,,,6320166088,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320166088
Black-tailed prairie dog,Cynomys ludovicianus,39.962363,-104.759873,2026,,,,6320185066,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320185066
Black-tailed prairie dog,Cynomys ludovicianus,39.816098,-104.877659,2026,,,,6320239693,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320239693
Black-tailed prairie dog,Cynomys ludovicianus,39.893825,-104.78363,2026,,,,6320288698,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320288698
Black-tailed prairie dog,Cynomys ludovicianus,39.961858,-104.760356,2026,,,,6320386865,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320386865
Black-tailed prairie dog,Cynomys ludovicianus,39.961981,-104.759798,2026,,,,6320396070,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320396070
Black-tailed prairie dog,Cynomys ludovicianus,39.961951,-104.759798,2026,,,,6320399916,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320399916
Black-tailed prairie dog,Cynomys ludovicianus,39.815425,-104.879647,2026,,,,6320941476,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320941476
Black-tailed prairie dog,Cynomys ludovicianus,39.517037,-104.998062,2026,,,,6320944517,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320944517
Black-tailed prairie dog,Cynomys ludovicianus,39.404285,-104.81409,2026,,,,6321015035,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6321015035
Black-tailed prairie dog,Cynomys ludovicianus,39.849493,-104.865499,2026,,,,6321208876,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6321208876
Black-tailed prairie dog,Cynomys ludovicianus,39.584053,-104.716508,2026,,,,6398653317,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6398653317
Black-tailed prairie dog,Cynomys ludovicianus,40.24357,-104.053033,2026,,,,6188059823,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188059823
Black-tailed prairie dog,Cynomys ludovicianus,39.85552,-104.825613,2026,,,,6188152684,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188152684
Black-tailed prairie dog,Cynomys ludovicianus,40.544237,-105.137571,2026,,,,6188377465,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188377465
Black-tailed prairie dog,Cynomys ludovicianus,39.90765,-105.075958,2026,,,,6188382830,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188382830
Black-tailed prairie dog,Cynomys ludovicianus,38.742937,-104.691061,2026,,,,6188411945,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188411945
Black-tailed prairie dog,Cynomys ludovicianus,39.74395,-104.79522,2026,,,,6188412403,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188412403
Black-tailed prairie dog,Cynomys ludovicianus,39.657001,-104.731006,2026,,,,6188465038,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188465038
Black-tailed prairie dog,Cynomys ludovicianus,39.807172,-104.889265,2026,,,,6188489677,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188489677
Black-tailed prairie dog,Cynomys ludovicianus,39.68138,-104.799553,2026,,,,6188507391,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188507391
Black-tailed prairie dog,Cynomys ludovicianus,40.545672,-105.138406,2026,,,,6188527183,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188527183
Black-tailed prairie dog,Cynomys ludovicianus,39.718066,-104.808153,2026,,,,6188541533,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188541533
Black-tailed prairie dog,Cynomys ludovicianus,39.6304,-104.860011,2026,,,,6188544384,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188544384
Black-tailed prairie dog,Cynomys ludovicianus,38.742692,-104.690581,2026,,,,6188616426,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6188616426
Black-tailed prairie dog,Cynomys ludovicianus,39.851803,-104.86553,2026,,,,6195235966,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195235966
Black-tailed prairie dog,Cynomys ludovicianus,39.759652,-104.862791,2026,,,,6195365390,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195365390
Black-tailed prairie dog,Cynomys ludovicianus,39.88632,-104.932523,2026,,,,6195378431,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195378431
Black-tailed prairie dog,Cynomys ludovicianus,38.273616,-104.760146,2026,,,,6195402386,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195402386
Black-tailed prairie dog,Cynomys ludovicianus,40.0609,-105.263385,2026,,,,6195466535,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195466535
Black-tailed prairie dog,Cynomys ludovicianus,39.886257,-104.932107,2026,,,,6195480510,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195480510
Black-tailed prairie dog,Cynomys ludovicianus,39.886463,-104.93193,2026,,,,6195535954,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195535954
Black-tailed prairie dog,Cynomys ludovicianus,39.93472,-105.042717,2026,,,,6195707480,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195707480
Black-tailed prairie dog,Cynomys ludovicianus,39.886336,-104.932237,2026,,,,6195728622,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195728622
Black-tailed prairie dog,Cynomys ludovicianus,39.551617,-104.978845,2026,,,,6195859540,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6195859540
Black-tailed prairie dog,Cynomys ludovicianus,39.838417,-104.848569,2026,,,,6234196885,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6234196885
Black-tailed prairie dog,Cynomys ludovicianus,39.886332,-105.066479,2026,,,,6234361814,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6234361814
Black-tailed prairie dog,Cynomys ludovicianus,39.837897,-104.864827,2026,,,,6234393144,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6234393144
Black-tailed prairie dog,Cynomys ludovicianus,40.040034,-105.145352,2026,,,,6234489419,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6234489419
Black-tailed prairie dog,Cynomys ludovicianus,39.387703,-104.795355,2026,,,,6234651659,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6234651659
Black-tailed prairie dog,Cynomys ludovicianus,40.543522,-105.138091,2026,,,,6234813940,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6234813940
Black-tailed prairie dog,Cynomys ludovicianus,38.584963,-104.47888,2026,,,,6235025432,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235025432
Black-tailed prairie dog,Cynomys ludovicianus,40.458537,-105.132585,2026,,,,6235030324,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235030324
Black-tailed prairie dog,Cynomys ludovicianus,39.760774,-104.860723,2026,,,,6235073712,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235073712
Black-tailed prairie dog,Cynomys ludovicianus,40.236702,-105.222549,2026,,,,6235151105,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235151105
Black-tailed prairie dog,Cynomys ludovicianus,40.052325,-105.144494,2026,,,,6235163401,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235163401
Black-tailed prairie dog,Cynomys ludovicianus,39.822779,-104.850982,2026,,,,6235171314,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235171314
Black-tailed prairie dog,Cynomys ludovicianus,39.656892,-104.730658,2026,,,,6235194003,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235194003
Black-tailed prairie dog,Cynomys ludovicianus,39.387725,-104.795303,2026,,,,6235228903,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235228903
Black-tailed prairie dog,Cynomys ludovicianus,39.713261,-104.801226,2026,,,,6235255996,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235255996
Black-tailed prairie dog,Cynomys ludovicianus,40.481899,-105.06531,2026,,,,6235278574,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235278574
Black-tailed prairie dog,Cynomys ludovicianus,39.387763,-104.800112,2026,,,,6235330918,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235330918
Black-tailed prairie dog,Cynomys ludovicianus,40.068566,-105.289245,2026,,,,6235332748,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235332748
Black-tailed prairie dog,Cynomys ludovicianus,39.875021,-105.132199,2026,,,,6235340433,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235340433
Black-tailed prairie dog,Cynomys ludovicianus,39.387725,-104.795595,2026,,,,6235450752,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235450752
Black-tailed prairie dog,Cynomys ludovicianus,39.602937,-105.082794,2026,,,,6235461922,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235461922
Black-tailed prairie dog,Cynomys ludovicianus,38.685667,-104.593453,2026,,,,6235517698,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235517698
Black-tailed prairie dog,Cynomys ludovicianus,40.543797,-105.13748,2026,,,,6235657395,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235657395
Black-tailed prairie dog,Cynomys ludovicianus,40.546147,-105.138503,2026,,,,6235820540,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235820540
Black-tailed prairie dog,Cynomys ludovicianus,39.91075,-105.034047,2026,,,,6235853051,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235853051
Black-tailed prairie dog,Cynomys ludovicianus,40.026414,-105.23883,2026,,,,6235963013,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6235963013
Black-tailed prairie dog,Cynomys ludovicianus,38.910833,-104.47233,2026,,,,6236006997,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236006997
Black-tailed prairie dog,Cynomys ludovicianus,39.682722,-104.800188,2026,,,,6236075313,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236075313
Black-tailed prairie dog,Cynomys ludovicianus,39.584197,-104.716675,2026,,,,6236103366,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236103366
Black-tailed prairie dog,Cynomys ludovicianus,39.846353,-104.865555,2026,,,,6236107701,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236107701
Black-tailed prairie dog,Cynomys ludovicianus,39.387763,-104.798033,2026,,,,6236214100,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236214100
Black-tailed prairie dog,Cynomys ludovicianus,40.336548,-104.981997,2026,,,,6236307535,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236307535
Black-tailed prairie dog,Cynomys ludovicianus,40.402257,-105.031141,2026,,,,6236327401,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236327401
Black-tailed prairie dog,Cynomys ludovicianus,39.812774,-104.841628,2026,,,,6236353804,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236353804
Black-tailed prairie dog,Cynomys ludovicianus,39.886239,-105.066475,2026,,,,6236379362,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6236379362
Black-tailed prairie dog,Cynomys ludovicianus,39.861618,-105.105895,2026,,,,6251641153,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6251641153
Black-tailed prairie dog,Cynomys ludovicianus,39.547226,-105.089472,2026,,,,6251652816,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6251652816
Black-tailed prairie dog,Cynomys ludovicianus,39.658435,-104.731385,2026,,,,6251660772,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6251660772
Black-tailed prairie dog,Cynomys ludovicianus,40.059672,-105.263206,2026,,,,6251874784,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6251874784
Black-tailed prairie dog,Cynomys ludovicianus,39.861558,-105.105911,2026,,,,6251998380,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6251998380
Black-tailed prairie dog,Cynomys ludovicianus,38.592845,-104.472549,2026,,,,6252066035,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252066035
Black-tailed prairie dog,Cynomys ludovicianus,40.513223,-105.098376,2026,,,,6252152613,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252152613
Black-tailed prairie dog,Cynomys ludovicianus,40.392819,-105.134117,2026,,,,6252202789,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252202789
Black-tailed prairie dog,Cynomys ludovicianus,40.012087,-105.133436,2026,,,,6252221303,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252221303
Black-tailed prairie dog,Cynomys ludovicianus,40.250681,-105.216809,2026,,,,6252445900,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252445900
Black-tailed prairie dog,Cynomys ludovicianus,39.93457,-105.043642,2026,,,,6252504946,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252504946
Black-tailed prairie dog,Cynomys ludovicianus,39.868745,-104.77211,2026,,,,6252549216,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252549216
Black-tailed prairie dog,Cynomys ludovicianus,39.600712,-104.672203,2026,,,,6252843820,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252843820
Black-tailed prairie dog,Cynomys ludovicianus,40.457645,-105.133678,2026,,,,6252850737,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252850737
Black-tailed prairie dog,Cynomys ludovicianus,39.810548,-105.205529,2026,,,,6252866866,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252866866
Black-tailed prairie dog,Cynomys ludovicianus,39.867058,-105.194537,2026,,,,6252883643,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252883643
Black-tailed prairie dog,Cynomys ludovicianus,38.57695,-104.46048,2026,,,,6252942570,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252942570
Black-tailed prairie dog,Cynomys ludovicianus,40.189168,-105.231175,2026,,,,6252943732,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6252943732
Black-tailed prairie dog,Cynomys ludovicianus,39.606536,-104.680832,2026,,,,6253040353,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6253040353
Black-tailed prairie dog,Cynomys ludovicianus,39.873158,-105.129234,2026,,,,6253119234,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6253119234
Black-tailed prairie dog,Cynomys ludovicianus,40.05208,-105.145171,2026,,,,6253136494,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6253136494
Black-tailed prairie dog,Cynomys ludovicianus,40.385661,-105.100992,2026,,,,6253196197,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6253196197
Black-tailed prairie dog,Cynomys ludovicianus,40.453755,-105.093656,2026,,,,6253204515,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6253204515
Black-tailed prairie dog,Cynomys ludovicianus,39.682736,-104.800198,2026,,,,6253351431,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6253351431
Black-tailed prairie dog,Cynomys ludovicianus,39.926967,-105.001104,2026,,,,6273732657,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6273732657
Black-tailed prairie dog,Cynomys ludovicianus,38.270256,-102.618225,2026,,,,6273987033,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6273987033
Black-tailed prairie dog,Cynomys ludovicianus,39.612305,-104.832558,2026,,,,6320115032,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320115032
Black-tailed prairie dog,Cynomys ludovicianus,40.390049,-105.134774,2026,,,,6320129617,HUMAN_OBSERVATION,GBIF occurrence record,https://www.gbif.org/occurrence/6320129617
