site_id,organism,location_type,label,lat,lon,elev_m,year,county,notes,source_name,source_url
NWT-351,American pika,survey_plot,Niwot plot NWT-351,40.051689,-105.612986,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-352,American pika,survey_plot,Niwot plot NWT-352,40.067644,-105.583601,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-353,American pika,survey_plot,Niwot plot NWT-353,40.054296,-105.619458,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-354,American pika,survey_plot,Niwot plot NWT-354,40.065629,-105.608807,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-355,American pika,survey_plot,Niwot plot NWT-355,40.04846,-105.605325,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-356,American pika,survey_plot,Niwot plot NWT-356,40.058416,-105.590464,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-357,American pika,survey_plot,Niwot plot NWT-357,40.060169,-105.618162,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-358,American pika,survey_plot,Niwot plot NWT-358,40.059951,-105.609519,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-359,American pika,survey_plot,Niwot plot NWT-359,40.064041,-105.591146,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
NWT-360,American pika,survey_plot,Niwot plot NWT-360,40.069646,-105.611552,,,Boulder,Panel: OverSamp; GRTS occupancy survey plot,Niwot Ridge LTER pika occupancy plots (knb-lter-nwt.17),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.17.4
CG1,American pika,sampling_station,Niwot station CG1,40.045501,-105.570049,,2018.0,Boulder,Temp_C=60; rock cover=77,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
CG2,American pika,sampling_station,Niwot station CG2,40.04571,-105.569605,,2018.0,Boulder,Temp_C=60; rock cover=68,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
CG3,American pika,sampling_station,Niwot station CG3,40.045758,-105.569007,,2018.0,Boulder,Temp_C=60; rock cover=65,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
CG4,American pika,sampling_station,Niwot station CG4,40.048037,-105.567209,,2018.0,Boulder,Temp_C=60; rock cover=50,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
LL1,American pika,sampling_station,Niwot station LL1,40.068858,-105.5872,,2018.0,Boulder,Temp_C=60; rock cover=60,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
LL2,American pika,sampling_station,Niwot station LL2,40.068414,-105.587654,,2018.0,Boulder,Temp_C=60; rock cover=45,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
LL3,American pika,sampling_station,Niwot station LL3,40.069315,-105.587732,,2018.0,Boulder,Temp_C=65; rock cover=55,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK1,American pika,sampling_station,Niwot station WK1,40.055336,-105.599289,,2018.0,Boulder,Temp_C=65; rock cover=50,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK10,American pika,sampling_station,Niwot station WK10,40.05654,-105.592828,,2018.0,Boulder,Temp_C=65; rock cover=40,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK11,American pika,sampling_station,Niwot station WK11,40.058163,-105.597837,,2018.0,Boulder,Temp_C=60; rock cover=60,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK12,American pika,sampling_station,Niwot station WK12,40.058672,-105.597079,,2018.0,Boulder,Temp_C=60; rock cover=55,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK13,American pika,sampling_station,Niwot station WK13,40.059513,-105.596441,,2018.0,Boulder,Temp_C=60; rock cover=60,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK2,American pika,sampling_station,Niwot station WK2,40.055931,-105.597395,,2018.0,Boulder,Temp_C=65; rock cover=50,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK3,American pika,sampling_station,Niwot station WK3,40.055542,-105.594238,,2018.0,Boulder,Temp_C=60; rock cover=45,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK4,American pika,sampling_station,Niwot station WK4,40.055994,-105.593949,,2018.0,Boulder,Temp_C=60; rock cover=35,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK5,American pika,sampling_station,Niwot station WK5,40.057182,-105.594217,,2018.0,Boulder,Temp_C=65; rock cover=55,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK6,American pika,sampling_station,Niwot station WK6,40.056123,-105.595111,,2018.0,Boulder,Temp_C=60; rock cover=60,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK7,American pika,sampling_station,Niwot station WK7,40.056816,-105.595339,,2018.0,Boulder,Temp_C=60; rock cover=60,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK8,American pika,sampling_station,Niwot station WK8,40.057348,-105.595109,,2018.0,Boulder,Temp_C=58; rock cover=45,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
WK9,American pika,sampling_station,Niwot station WK9,40.056784,-105.59446,,2018.0,Boulder,Temp_C=63; rock cover=75,Niwot Ridge LTER pika stress/habitat stations (knb-lter-nwt.268),https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-nwt.268.1
6320151633,American pika,occurrence,American pika,38.978707,-106.822057,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6320151633
6188252563,American pika,occurrence,American pika,39.661033,-105.882645,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188252563
6234327205,American pika,occurrence,American pika,39.66149,-105.882731,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6234327205
6235278902,American pika,occurrence,American pika,39.631488,-106.134789,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6235278902
6236378677,American pika,occurrence,American pika,39.073397,-107.008135,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6236378677
6251516035,American pika,occurrence,American pika,39.66193,-105.880638,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6251516035
6252372274,American pika,occurrence,American pika,39.038826,-107.986895,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6252372274
6321108044,American pika,occurrence,American pika,40.395053,-105.87497,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6321108044
6334450850,American pika,occurrence,American pika,40.62754,-105.801455,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6334450850
6334792828,American pika,occurrence,American pika,40.263675,-105.615242,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6334792828
6334804847,American pika,occurrence,American pika,40.29768,-105.641717,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6334804847
6352674428,American pika,occurrence,American pika,40.313775,-105.67865,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6352674428
6353057440,American pika,occurrence,American pika,37.791254,-107.535316,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6353057440
6353099645,American pika,occurrence,American pika,39.411308,-106.133567,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6353099645
6353240556,American pika,occurrence,American pika,40.394715,-105.671184,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6353240556
6353386673,American pika,occurrence,American pika,40.290937,-105.520638,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6353386673
6430811709,American pika,occurrence,American pika,40.401173,-105.68596,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6430811709
6398902689,American pika,occurrence,American pika,39.4696,-106.459336,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6398902689
6399527725,American pika,occurrence,American pika,40.482131,-105.904869,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6399527725
6399545834,American pika,occurrence,American pika,38.799265,-106.369207,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6399545834
6399878638,American pika,occurrence,American pika,38.847015,-107.029058,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6399878638
6400163289,American pika,occurrence,American pika,39.095122,-106.95129,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6400163289
6400777813,American pika,occurrence,American pika,40.267664,-105.611927,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6400777813
6400810680,American pika,occurrence,American pika,40.41198,-105.733047,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6400810680
6400838538,American pika,occurrence,American pika,39.6409,-105.820655,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6400838538
6413076301,American pika,occurrence,American pika,40.235083,-105.483613,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413076301
6413106896,American pika,occurrence,American pika,40.411689,-105.732963,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413106896
6413216456,American pika,occurrence,American pika,37.794605,-107.545958,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413216456
6413454326,American pika,occurrence,American pika,39.215895,-106.177572,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413454326
6413560406,American pika,occurrence,American pika,40.439398,-105.760717,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413560406
6413598744,American pika,occurrence,American pika,40.4127,-105.731742,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413598744
6413751486,American pika,occurrence,American pika,39.089456,-106.962875,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413751486
6413904399,American pika,occurrence,American pika,40.315945,-105.672813,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413904399
6413996349,American pika,occurrence,American pika,39.152924,-106.565856,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413996349
6414110033,American pika,occurrence,American pika,39.113294,-107.024938,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6414110033
6422073077,American pika,occurrence,American pika,40.412675,-105.73178,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422073077
6422225896,American pika,occurrence,American pika,40.425891,-105.757384,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422225896
6422348534,American pika,occurrence,American pika,39.087875,-106.435646,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422348534
6422512983,American pika,occurrence,American pika,40.482515,-105.886064,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422512983
6422544369,American pika,occurrence,American pika,38.953615,-106.298786,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422544369
6422575718,American pika,occurrence,American pika,39.309269,-106.171621,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422575718
6422751742,American pika,occurrence,American pika,39.970238,-105.793229,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422751742
6422805540,American pika,occurrence,American pika,40.412511,-105.733466,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422805540
6422878392,American pika,occurrence,American pika,40.432636,-105.76868,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422878392
6422973393,American pika,occurrence,American pika,39.582765,-105.668615,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6422973393
6423026586,American pika,occurrence,American pika,39.601688,-105.739041,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6423026586
6423101008,American pika,occurrence,American pika,37.795275,-107.549504,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6423101008
6423183595,American pika,occurrence,American pika,40.412346,-105.733313,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6423183595
6430759361,American pika,occurrence,American pika,39.035781,-106.998367,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6430759361
6431342899,American pika,occurrence,American pika,38.845946,-106.318731,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431342899
6431785453,American pika,occurrence,American pika,40.161245,-105.585725,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431785453
6431026870,American pika,occurrence,American pika,39.411028,-106.133408,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431026870
6431268061,American pika,occurrence,American pika,39.006017,-106.861215,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431268061
6431273024,American pika,occurrence,American pika,40.098875,-105.616391,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431273024
6431464331,American pika,occurrence,American pika,40.411989,-105.733253,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431464331
6431553348,American pika,occurrence,American pika,40.447205,-105.75412,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431553348
6431574920,American pika,occurrence,American pika,39.675322,-105.860603,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431574920
6431831319,American pika,occurrence,American pika,39.032593,-107.070339,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6431831319
5154050972,American pika,occurrence,American pika,37.87328,-107.739678,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5154050972
5166983388,American pika,occurrence,American pika,39.660801,-105.881494,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5166983388
5167062166,American pika,occurrence,American pika,40.402226,-105.66838,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5167062166
5167889199,American pika,occurrence,American pika,40.419567,-105.749324,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5167889199
5168026180,American pika,occurrence,American pika,39.090183,-106.960648,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5168026180
5187855707,American pika,occurrence,American pika,39.657433,-105.856616,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5187855707
5840335308,American pika,occurrence,American pika,39.39476,-106.094228,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5840335308
6178734525,American pika,occurrence,American pika,40.401048,-105.67078,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178734525
5188072383,American pika,occurrence,American pika,40.41165,-105.732753,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5188072383
5188280529,American pika,occurrence,American pika,40.395813,-105.713772,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5188280529
5188348577,American pika,occurrence,American pika,39.666671,-105.86391,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5188348577
5198629592,American pika,occurrence,American pika,38.84292,-105.04989,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5198629592
5205926679,American pika,occurrence,American pika,40.395921,-105.713683,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5205926679
5205931736,American pika,occurrence,American pika,39.119285,-106.443694,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5205931736
5205986084,American pika,occurrence,American pika,40.411442,-105.73256,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5205986084
5205995087,American pika,occurrence,American pika,40.28975,-105.51861,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5205995087
5206047791,American pika,occurrence,American pika,39.048822,-108.075036,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5206047791
5206164344,American pika,occurrence,American pika,40.395757,-105.713785,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5206164344
5206423863,American pika,occurrence,American pika,40.3159,-105.672945,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5206423863
5206749581,American pika,occurrence,American pika,37.794532,-107.545027,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5206749581
5215682195,American pika,occurrence,American pika,40.41294,-105.732221,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5215682195
5215997676,American pika,occurrence,American pika,40.375947,-105.785613,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5215997676
5216247197,American pika,occurrence,American pika,37.907955,-107.769317,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5216247197
5216491730,American pika,occurrence,American pika,40.395606,-105.71276,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5216491730
5216689417,American pika,occurrence,American pika,37.898854,-107.82294,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5216689417
5217038982,American pika,occurrence,American pika,39.671224,-106.310899,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5217038982
5217223185,American pika,occurrence,American pika,37.907975,-107.769362,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5217223185
5827876411,American pika,occurrence,American pika,40.342519,-105.683639,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5827876411
5830707011,American pika,occurrence,American pika,39.339478,-106.130736,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5830707011
5868032268,American pika,occurrence,American pika,37.83191,-107.901635,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5868032268
5868256654,American pika,occurrence,American pika,39.143689,-106.409088,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5868256654
5938171331,American pika,occurrence,American pika,37.831866,-107.901237,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938171331
5938268824,American pika,occurrence,American pika,40.156845,-105.621338,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938268824
5938609082,American pika,occurrence,American pika,37.832105,-107.901468,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938609082
5215897623,American pika,occurrence,American pika,40.161197,-105.586555,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5215897623
5215910485,American pika,occurrence,American pika,40.39587,-105.713662,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5215910485
5216209279,American pika,occurrence,American pika,40.41214,-105.733177,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5216209279
5216230571,American pika,occurrence,American pika,40.442125,-105.754011,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5216230571
5217030035,American pika,occurrence,American pika,39.604347,-105.734062,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5217030035
5217100081,American pika,occurrence,American pika,39.677983,-105.858075,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5217100081
5217538019,American pika,occurrence,American pika,40.069103,-105.609262,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5217538019
5229983206,American pika,occurrence,American pika,39.659018,-105.891928,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5229983206
5230060735,American pika,occurrence,American pika,40.410617,-105.730691,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230060735
5230075826,American pika,occurrence,American pika,40.395858,-105.713647,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230075826
5230161861,American pika,occurrence,American pika,40.395645,-105.712753,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230161861
5230171101,American pika,occurrence,American pika,39.942867,-105.6838,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230171101
5230229472,American pika,occurrence,American pika,40.427331,-105.758455,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230229472
5230265211,American pika,occurrence,American pika,40.288602,-105.678298,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230265211
5230298214,American pika,occurrence,American pika,39.642289,-105.81022,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230298214
5230491939,American pika,occurrence,American pika,38.883103,-106.941247,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230491939
5230511080,American pika,occurrence,American pika,39.58245,-105.668992,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230511080
5230564444,American pika,occurrence,American pika,40.427624,-105.758916,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230564444
5230587388,American pika,occurrence,American pika,38.827845,-106.409216,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230587388
5230592562,American pika,occurrence,American pika,40.39585,-105.713735,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230592562
5230610092,American pika,occurrence,American pika,39.582764,-105.668615,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230610092
5230834908,American pika,occurrence,American pika,40.373613,-105.781662,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230834908
5230877459,American pika,occurrence,American pika,39.124006,-106.437928,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230877459
5230971471,American pika,occurrence,American pika,39.327325,-106.121811,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5230971471
5231018996,American pika,occurrence,American pika,39.658542,-105.880875,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5231018996
5231030257,American pika,occurrence,American pika,39.056978,-106.65124,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5231030257
5231142135,American pika,occurrence,American pika,40.468797,-105.751799,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5231142135
5231142625,American pika,occurrence,American pika,38.067132,-107.461371,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5231142625
5231153262,American pika,occurrence,American pika,40.437113,-105.76732,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5231153262
5231162795,American pika,occurrence,American pika,40.292275,-105.52165,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5231162795
5231177331,American pika,occurrence,American pika,37.829301,-107.800576,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5231177331
5231314835,American pika,occurrence,American pika,40.421514,-105.691246,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5231314835
